from,to,session_id,timestamp
competition,coach,633,2017-09-11 18:16:08.436999936
coach,exit,633,2017-09-11 18:16:08.436999936
coach,competition,634,2017-09-11 18:19:16.143000064
competition,coach,634,2017-09-11 18:19:20.614000128
coach,team,634,2017-09-11 18:20:09.252000000
team,routes,634,2017-09-11 18:21:42.948999936
routes,route,634,2017-09-11 18:21:47.372000000
route,routes,634,2017-09-11 18:21:55.035000064
routes,route,634,2017-09-11 18:21:56.711000064
route,personal,634,2017-09-11 18:22:52.424000000
personal,routes,634,2017-09-11 18:23:06.432999936
routes,route,634,2017-09-11 18:23:08.705999872
route,routes,634,2017-09-11 18:23:11.190000128
routes,route,634,2017-09-11 18:23:14.169999872
route,routes,634,2017-09-11 18:23:19.776999936
routes,route,634,2017-09-11 18:23:26.715000064
route,routes,634,2017-09-11 18:23:36.204999936
routes,team,634,2017-09-11 18:23:40.636999936
team,exit,634,2017-09-11 18:23:40.636999936
coach,team,635,2017-09-12 07:42:10.297999872
team,badges,635,2017-09-12 07:42:33.656000000
badges,competition,635,2017-09-12 07:42:48.896000000
competition,exit,635,2017-09-12 07:42:48.896000000
track,coach,636,2017-09-12 08:41:55.571000064
coach,exit,636,2017-09-12 08:41:55.571000064
track,route,637,2017-09-12 11:10:46.905999872
route,coach,637,2017-09-12 11:11:07.643000064
coach,routes,637,2017-09-12 11:11:37.792999936
routes,route,637,2017-09-12 11:11:43.281999872
route,exit,637,2017-09-12 11:11:43.281999872
routes,route,638,2017-09-12 12:26:19.977999872
route,coach,638,2017-09-12 12:26:28.904000000
coach,routes,638,2017-09-12 12:26:33.943000064
routes,route,638,2017-09-12 12:26:35.707000064
route,exit,638,2017-09-12 12:26:35.707000064
routes,team,639,2017-09-12 13:12:09.712000000
team,badges,639,2017-09-12 13:12:37.956999936
badges,exit,639,2017-09-12 13:12:37.956999936
coach,competition,640,2017-09-13 06:08:50.771000064
competition,coach,640,2017-09-13 06:08:57.652999936
coach,team,640,2017-09-13 06:09:00.812999936
team,competition,640,2017-09-13 06:14:56.412999936
competition,exit,640,2017-09-13 06:14:56.412999936
competition,team,641,2017-09-13 11:32:20.240999936
team,competition,641,2017-09-13 11:32:39.289999872
competition,track,641,2017-09-13 11:32:45.531000064
track,exit,641,2017-09-13 11:32:45.531000064
coach,exit,642,2017-09-13 12:26:58.272000000
track,route,643,2017-09-13 13:21:58.631000064
route,coach,643,2017-09-13 13:22:03.860000000
coach,track,643,2017-09-13 13:22:36.939000064
track,routes,643,2017-09-13 13:22:44.439000064
routes,route,643,2017-09-13 13:22:50.318000128
route,routes,643,2017-09-13 13:23:01.193999872
routes,team,643,2017-09-13 13:23:08.495000064
team,routes,643,2017-09-13 13:23:28.736000000
routes,route,643,2017-09-13 13:23:33.664999936
route,coach,643,2017-09-13 13:23:40.535000064
coach,competition,643,2017-09-13 13:28:56.724000000
competition,coach,643,2017-09-13 13:29:08.264999936
coach,team,643,2017-09-13 13:29:32.251000064
team,competition,643,2017-09-13 13:29:53.731000064
competition,exit,643,2017-09-13 13:29:53.731000064
coach,exit,644,2017-09-13 14:22:01.372999936
competition,team,645,2017-09-13 14:54:05.004000000
team,competition,645,2017-09-13 14:56:00.078000128
competition,team,645,2017-09-13 14:56:39.964999936
team,routes,645,2017-09-13 14:57:03.374000128
routes,route,645,2017-09-13 14:57:07.854000128
route,routes,645,2017-09-13 14:57:22.092000000
routes,team,645,2017-09-13 14:57:26.147000064
team,competition,645,2017-09-13 14:59:54.451000064
competition,routes,645,2017-09-13 15:00:02.726000128
routes,route,645,2017-09-13 15:00:07.627000064
route,personal,645,2017-09-13 15:02:54.671000064
personal,routes,645,2017-09-13 15:03:03.515000064
routes,route,645,2017-09-13 15:03:21.424999936
route,routes,645,2017-09-13 15:03:39.476999936
routes,route,645,2017-09-13 15:03:41.520999936
route,routes,645,2017-09-13 15:04:44.921999872
routes,route,645,2017-09-13 15:04:55.912000000
route,routes,645,2017-09-13 15:05:21.145999872
routes,route,645,2017-09-13 15:05:23.968000000
route,exit,645,2017-09-13 15:05:23.968000000
coach,track,646,2017-09-14 12:03:26.564999936
track,team,646,2017-09-14 12:03:29.430000128
team,competition,646,2017-09-14 12:03:52.910000128
competition,routes,646,2017-09-14 12:04:00.913999872
routes,route,646,2017-09-14 12:04:05.868999936
route,routes,646,2017-09-14 12:04:12.852000000
routes,route,646,2017-09-14 12:04:14.212000000
route,routes,646,2017-09-14 12:04:21.657999872
routes,route,646,2017-09-14 12:04:25.364000000
route,routes,646,2017-09-14 12:04:31.436000000
routes,route,646,2017-09-14 12:04:37.523000064
route,routes,646,2017-09-14 12:04:41.985999872
routes,route,646,2017-09-14 12:04:44.052999936
route,personal,646,2017-09-14 12:05:04.161999872
personal,routes,646,2017-09-14 12:05:09.760999936
routes,badges,646,2017-09-14 12:05:13.827000064
badges,exit,646,2017-09-14 12:05:13.827000064
coach,badges,647,2017-09-14 12:58:56.747000064
badges,track,647,2017-09-14 12:58:59.408999936
track,exit,647,2017-09-14 12:58:59.408999936
coach,exit,648,2017-09-14 13:53:48.118000128
track,route,649,2017-09-14 15:02:36.217999872
route,track,649,2017-09-14 15:26:01.950000128
track,team,649,2017-09-14 15:26:04.777999872
team,competition,649,2017-09-14 15:26:16.062000128
competition,team,649,2017-09-14 15:26:28.902000128
team,routes,649,2017-09-14 15:26:44.124999936
routes,route,649,2017-09-14 15:26:50.711000064
route,coach,649,2017-09-14 15:27:20.155000064
coach,routes,649,2017-09-14 15:27:38.016999936
routes,route,649,2017-09-14 15:27:40.121999872
route,routes,649,2017-09-14 15:28:03.377999872
routes,route,649,2017-09-14 15:28:13.592999936
route,routes,649,2017-09-14 15:28:19.276000000
routes,route,649,2017-09-14 15:28:22.872000000
route,routes,649,2017-09-14 15:28:38.500000000
routes,route,649,2017-09-14 15:28:42.174000128
route,routes,649,2017-09-14 15:28:56.502000128
routes,route,649,2017-09-14 15:29:01.448999936
route,routes,649,2017-09-14 15:29:27.683000064
routes,route,649,2017-09-14 15:29:34.468999936
route,routes,649,2017-09-14 15:29:39.820999936
routes,route,649,2017-09-14 15:29:44.996000000
route,exit,649,2017-09-14 15:29:44.996000000
coach,team,650,2017-09-14 16:25:35.635000064
team,routes,650,2017-09-14 16:26:07.804000000
routes,route,650,2017-09-14 16:26:10.841999872
route,exit,650,2017-09-14 16:26:10.841999872
routes,route,651,2017-09-14 18:21:11.969999872
route,routes,651,2017-09-14 18:22:36.465999872
routes,route,651,2017-09-14 18:22:39.728999936
route,routes,651,2017-09-14 18:22:47.472000000
routes,route,651,2017-09-14 18:22:49.326000128
route,routes,651,2017-09-14 18:23:46.046000128
routes,route,651,2017-09-14 18:24:07.070000128
route,routes,651,2017-09-14 18:24:17.464000000
routes,route,651,2017-09-14 18:24:23.668999936
route,routes,651,2017-09-14 18:24:27.145999872
routes,route,651,2017-09-14 18:24:28.742000128
route,routes,651,2017-09-14 18:24:35.948999936
routes,route,651,2017-09-14 18:24:43.352999936
route,routes,651,2017-09-14 18:24:50.830000128
routes,route,651,2017-09-14 18:24:55.324999936
route,routes,651,2017-09-14 18:25:08.971000064
routes,route,651,2017-09-14 18:25:14.375000064
route,routes,651,2017-09-14 18:25:26.904999936
routes,competition,651,2017-09-14 18:25:32.336999936
competition,team,651,2017-09-14 18:25:48.112999936
team,competition,651,2017-09-14 18:29:13.025999872
competition,team,651,2017-09-14 18:29:54.913999872
team,routes,651,2017-09-14 18:32:02.060000000
routes,route,651,2017-09-14 18:32:08.740999936
route,routes,651,2017-09-14 18:32:29.924999936
routes,route,651,2017-09-14 18:32:33.500999936
route,routes,651,2017-09-14 18:32:35.961999872
routes,route,651,2017-09-14 18:32:38.931000064
route,routes,651,2017-09-14 18:33:02.296000000
routes,badges,651,2017-09-14 18:33:15.524000000
badges,competition,651,2017-09-14 18:34:02.608999936
competition,routes,651,2017-09-14 18:34:38.494000128
routes,route,651,2017-09-14 18:34:50.656000000
route,routes,651,2017-09-14 18:35:46.020999936
routes,personal,651,2017-09-14 18:35:50.376999936
personal,routes,651,2017-09-14 18:36:12.128999936
routes,coach,651,2017-09-14 18:36:20.503000064
coach,team,651,2017-09-14 18:36:32.798000128
team,competition,651,2017-09-14 18:37:13.611000064
competition,coach,651,2017-09-14 18:37:21.216999936
coach,competition,651,2017-09-14 18:37:48.273999872
competition,coach,651,2017-09-14 18:38:09.888999936
coach,badges,651,2017-09-14 18:38:52.433999872
badges,team,651,2017-09-14 18:39:34.200000000
team,exit,651,2017-09-14 18:39:34.200000000
competition,team,652,2017-09-15 05:40:24.153999872
team,coach,652,2017-09-15 05:40:49.606000128
coach,competition,652,2017-09-15 05:40:53.508999936
competition,coach,652,2017-09-15 05:41:08.216000000
coach,team,652,2017-09-15 05:41:16.247000064
team,competition,652,2017-09-15 05:42:04.547000064
competition,routes,652,2017-09-15 05:43:30.350000128
routes,route,652,2017-09-15 05:43:34.604000000
route,routes,652,2017-09-15 05:43:54.438000128
routes,route,652,2017-09-15 05:43:56.982000128
route,routes,652,2017-09-15 05:44:00.076000000
routes,route,652,2017-09-15 05:44:03.316000000
route,routes,652,2017-09-15 05:44:08.577999872
routes,route,652,2017-09-15 05:44:12.988000000
route,routes,652,2017-09-15 05:44:15.868000000
routes,route,652,2017-09-15 05:44:33.198000128
route,routes,652,2017-09-15 05:44:45.972000000
routes,route,652,2017-09-15 05:44:51.128000000
route,routes,652,2017-09-15 05:45:03.017999872
routes,exit,652,2017-09-15 05:45:03.017999872
routes,team,653,2017-09-15 08:27:29.286000128
team,competition,653,2017-09-15 08:27:45.955000064
competition,exit,653,2017-09-15 08:27:45.955000064
competition,track,654,2017-09-15 09:39:36.868000000
track,exit,654,2017-09-15 09:39:36.868000000
coach,track,655,2017-09-15 10:53:07.585999872
track,exit,655,2017-09-15 10:53:07.585999872
coach,exit,656,2017-09-15 11:29:46.595000064
track,route,657,2017-09-15 12:09:39.636999936
route,track,657,2017-09-15 12:09:54.979000064
track,routes,657,2017-09-15 12:09:59.979000064
routes,route,657,2017-09-15 12:10:09.361999872
route,coach,657,2017-09-15 12:10:15.748999936
coach,team,657,2017-09-15 12:34:22.851000064
team,routes,657,2017-09-15 12:35:53.588000000
routes,route,657,2017-09-15 12:35:58.028000000
route,routes,657,2017-09-15 12:36:09.190000128
routes,exit,657,2017-09-15 12:36:09.190000128
competition,team,658,2017-09-15 13:41:22.139000064
team,coach,658,2017-09-15 13:43:11.216000000
coach,competition,658,2017-09-15 13:46:17.455000064
competition,coach,658,2017-09-15 13:46:27.952000000
coach,team,658,2017-09-15 13:46:30.830000128
team,competition,658,2017-09-15 14:13:15.932000000
competition,coach,658,2017-09-15 14:13:52.328999936
coach,routes,658,2017-09-15 14:22:46.913999872
routes,route,658,2017-09-15 14:22:53.710000128
route,exit,658,2017-09-15 14:22:53.710000128
routes,team,659,2017-09-16 08:08:41.097999872
team,exit,659,2017-09-16 08:08:41.097999872
team,exit,660,2017-09-16 14:26:37.326000128
team,competition,661,2017-09-17 06:32:47.884000000
competition,exit,661,2017-09-17 06:32:47.884000000
competition,team,662,2017-09-17 15:42:34.780999936
team,exit,662,2017-09-17 15:42:34.780999936
team,competition,663,2017-09-18 08:19:30.787000064
competition,team,663,2017-09-18 08:19:41.820999936
team,exit,663,2017-09-18 08:19:41.820999936
coach,track,664,2017-09-18 08:52:31.656000000
track,coach,664,2017-09-18 09:14:09.704999936
coach,exit,664,2017-09-18 09:14:09.704999936
coach,track,665,2017-09-18 10:53:45.456000000
track,route,665,2017-09-18 10:53:50.316999936
route,exit,665,2017-09-18 10:53:50.316999936
coach,exit,666,2017-09-18 11:53:07.379000064
coach,exit,667,2017-09-19 07:25:10.814000128
coach,exit,668,2017-09-19 07:39:10.232000000
coach,exit,669,2017-09-19 07:45:40.667000064
coach,exit,670,2017-09-19 08:09:56.139000064
coach,exit,671,2017-09-19 09:16:17.436999936
coach,exit,672,2017-09-19 10:47:51.780999936
coach,exit,673,2017-09-19 11:37:25.700999936
coach,exit,674,2017-09-19 12:23:51.087000064
coach,exit,675,2017-09-19 13:53:48.760999936
coach,exit,676,2017-09-19 15:28:36.796999936
coach,team,677,2017-09-20 09:03:18.660000000
team,competition,677,2017-09-20 09:03:48.020000000
competition,track,677,2017-09-20 09:03:55.208000000
track,exit,677,2017-09-20 09:03:55.208000000
coach,track,678,2017-09-20 10:17:55.468999936
track,exit,678,2017-09-20 10:17:55.468999936
coach,track,679,2017-09-20 11:17:05.582000128
track,route,679,2017-09-20 11:17:08.116000000
route,exit,679,2017-09-20 11:17:08.116000000
coach,track,680,2017-09-20 11:57:25.464999936
track,competition,680,2017-09-20 11:57:30.439000064
competition,team,680,2017-09-20 11:57:35.548999936
team,track,680,2017-09-20 11:57:53.936000000
track,route,680,2017-09-20 12:05:28.809999872
route,exit,680,2017-09-20 12:05:28.809999872
coach,exit,681,2017-09-20 12:43:13.849999872
coach,competition,682,2017-09-21 05:39:49.105999872
competition,coach,682,2017-09-21 05:40:00.790000128
coach,team,682,2017-09-21 05:40:05.792000000
team,competition,682,2017-09-21 05:41:12.828000000
competition,badges,682,2017-09-21 05:41:17.576000000
badges,routes,682,2017-09-21 05:41:54.156000000
routes,route,682,2017-09-21 05:41:59.936000000
route,routes,682,2017-09-21 05:42:14.131000064
routes,route,682,2017-09-21 05:42:15.604999936
route,routes,682,2017-09-21 05:42:30.400000000
routes,coach,682,2017-09-21 05:42:59.312000000
coach,routes,682,2017-09-21 05:50:04.198000128
routes,route,682,2017-09-21 05:50:11.663000064
route,routes,682,2017-09-21 05:50:16.838000128
routes,track,682,2017-09-21 05:50:34.232999936
track,exit,682,2017-09-21 05:50:34.232999936
track,exit,683,2017-09-21 10:35:28.836999936
coach,track,684,2017-09-21 11:48:25.328999936
track,coach,684,2017-09-21 11:48:36.817999872
coach,track,684,2017-09-21 11:49:34.760000000
track,exit,684,2017-09-21 11:49:34.760000000
coach,track,685,2017-09-21 12:55:14.428000000
track,route,685,2017-09-21 12:55:16.740999936
route,track,685,2017-09-21 12:56:04.064000000
track,team,685,2017-09-21 12:56:08.864999936
team,coach,685,2017-09-21 13:22:02.363000064
coach,exit,685,2017-09-21 13:22:02.363000064
coach,team,686,2017-09-21 15:57:45.871000064
team,exit,686,2017-09-21 15:57:45.871000064
team,competition,687,2017-09-22 08:43:58.003000064
competition,coach,687,2017-09-22 09:09:41.145999872
coach,track,687,2017-09-22 09:09:48.371000064
track,coach,687,2017-09-22 09:37:54.759000064
coach,exit,687,2017-09-22 09:37:54.759000064
track,route,688,2017-09-22 11:08:29.067000064
route,track,688,2017-09-22 11:08:38.124999936
track,team,688,2017-09-22 11:08:44.264999936
team,exit,688,2017-09-22 11:08:44.264999936
coach,team,689,2017-09-22 16:27:16.558000128
team,competition,689,2017-09-22 16:27:50.604000000
competition,team,689,2017-09-22 16:28:19.720999936
team,exit,689,2017-09-22 16:28:19.720999936
coach,exit,690,2017-09-23 10:57:41.895000064
competition,coach,691,2017-09-23 17:32:11.022000128
coach,team,691,2017-09-23 17:32:17.673999872
team,exit,691,2017-09-23 17:32:17.673999872
coach,team,692,2017-09-24 06:59:37.184999936
team,track,692,2017-09-24 06:59:56.320999936
track,route,692,2017-09-24 07:00:04.964999936
route,exit,692,2017-09-24 07:00:04.964999936
coach,track,693,2017-09-24 08:33:14.815000064
track,routes,693,2017-09-24 08:54:39.049999872
routes,route,693,2017-09-24 08:55:03.726000128
route,routes,693,2017-09-24 08:55:03.727000064
routes,route,693,2017-09-24 08:55:03.752999936
route,routes,693,2017-09-24 08:55:07.544999936
routes,track,693,2017-09-24 08:55:11.264999936
track,exit,693,2017-09-24 08:55:11.264999936
coach,track,694,2017-09-24 09:43:17.723000064
track,route,694,2017-09-24 09:43:21.040999936
route,track,694,2017-09-24 09:43:33.820999936
track,coach,694,2017-09-24 09:43:36.030000128
coach,team,694,2017-09-24 09:43:57.456000000
team,exit,694,2017-09-24 09:43:57.456000000
coach,team,695,2017-09-24 10:27:36.974000128
team,competition,695,2017-09-24 10:28:40.139000064
competition,personal,695,2017-09-24 10:28:57.579000064
personal,competition,695,2017-09-24 10:29:04.849999872
competition,routes,695,2017-09-24 10:29:09.486000128
routes,route,695,2017-09-24 10:29:15.244000000
route,routes,695,2017-09-24 10:29:19.108000000
routes,route,695,2017-09-24 10:29:21.206000128
route,routes,695,2017-09-24 10:29:35.929999872
routes,route,695,2017-09-24 10:29:40.585999872
route,exit,695,2017-09-24 10:29:40.585999872
routes,track,696,2017-09-24 11:12:42.769999872
track,coach,696,2017-09-24 11:17:35.536999936
coach,track,696,2017-09-24 11:25:35.963000064
track,exit,696,2017-09-24 11:25:35.963000064
coach,exit,697,2017-09-24 12:12:32.600999936
track,team,698,2017-09-24 13:04:08.075000064
team,coach,698,2017-09-24 13:07:35.382000128
coach,team,698,2017-09-24 13:08:14.403000064
team,competition,698,2017-09-24 13:10:10.567000064
competition,track,698,2017-09-24 13:10:34.824000000
track,route,698,2017-09-24 13:10:46.307000064
route,track,698,2017-09-24 13:11:00.147000064
track,team,698,2017-09-24 13:11:07.728000000
team,coach,698,2017-09-24 13:13:18.004000000
coach,competition,698,2017-09-24 13:13:47.401999872
competition,exit,698,2017-09-24 13:13:47.401999872
coach,track,699,2017-09-24 13:58:28.779000064
track,coach,699,2017-09-24 14:02:33.507000064
coach,track,699,2017-09-24 14:16:46.091000064
track,route,699,2017-09-24 14:16:50.572999936
route,track,699,2017-09-24 14:16:55.092999936
track,team,699,2017-09-24 14:16:59.788000000
team,coach,699,2017-09-24 14:17:28.694000128
coach,exit,699,2017-09-24 14:17:28.694000128
team,competition,700,2017-09-24 17:05:59.942000128
competition,team,700,2017-09-24 17:06:28.894000128
team,competition,700,2017-09-24 17:08:20.872999936
competition,routes,700,2017-09-24 17:08:41.065999872
routes,route,700,2017-09-24 17:08:46.590000128
route,routes,700,2017-09-24 17:08:50.849999872
routes,route,700,2017-09-24 17:08:56.372000000
route,routes,700,2017-09-24 17:09:09.849999872
routes,route,700,2017-09-24 17:09:14.068000000
route,routes,700,2017-09-24 17:09:27.488000000
routes,route,700,2017-09-24 17:09:37.959000064
route,routes,700,2017-09-24 17:09:47.599000064
routes,exit,700,2017-09-24 17:09:47.599000064
coach,team,701,2017-09-24 18:06:13.110000128
team,exit,701,2017-09-24 18:06:13.110000128
coach,exit,702,2017-09-24 18:37:36.361999872
coach,team,703,2017-09-25 03:50:52.791000064
team,competition,703,2017-09-25 03:53:59.536999936
competition,exit,703,2017-09-25 03:53:59.536999936
coach,competition,704,2017-09-25 08:54:36.223000064
competition,team,704,2017-09-25 08:54:42.812000000
team,exit,704,2017-09-25 08:54:42.812000000
coach,team,705,2017-09-11 13:21:46.512000000
team,personal,705,2017-09-11 13:22:03.662000128
personal,team,705,2017-09-11 13:22:34.214000128
team,competition,705,2017-09-11 13:22:51.880000000
competition,badges,705,2017-09-11 13:23:14.062000128
badges,coach,705,2017-09-11 13:23:31.865999872
coach,personal,705,2017-09-11 13:23:39.528999936
personal,bugreport,705,2017-09-11 13:24:02.176000000
bugreport,track,705,2017-09-11 13:24:12.491000064
track,route,705,2017-09-11 13:24:24.956999936
route,track,705,2017-09-11 13:24:33.248000000
track,team,705,2017-09-11 13:24:38.086000128
team,competition,705,2017-09-11 13:24:52.576999936
competition,routes,705,2017-09-11 13:25:04.948000000
routes,route,705,2017-09-11 13:25:09.380000000
route,routes,705,2017-09-11 13:25:24.348999936
routes,exit,705,2017-09-11 13:25:24.348999936
coach,team,706,2017-09-11 21:34:09.297999872
team,routes,706,2017-09-11 21:34:42.336999936
routes,route,706,2017-09-11 21:34:54.569999872
route,routes,706,2017-09-11 21:35:17.675000064
routes,route,706,2017-09-11 21:35:23.463000064
route,routes,706,2017-09-11 21:35:28.695000064
routes,badges,706,2017-09-11 21:35:34.479000064
badges,track,706,2017-09-11 21:35:41.972999936
track,exit,706,2017-09-11 21:35:41.972999936
coach,team,707,2017-09-12 11:46:23.073999872
team,competition,707,2017-09-12 11:46:43.924999936
competition,exit,707,2017-09-12 11:46:43.924999936
coach,track,708,2017-09-12 16:34:14.692999936
track,exit,708,2017-09-12 16:34:14.692999936
coach,exit,709,2017-09-12 17:29:04.222000128
track,route,710,2017-09-12 18:24:48.609999872
route,coach,710,2017-09-12 18:25:04.232000000
coach,personal,710,2017-09-12 18:25:05.116000000
personal,team,710,2017-09-12 18:25:15.236999936
team,exit,710,2017-09-12 18:25:15.236999936
competition,team,711,2017-09-12 21:09:56.780000000
team,routes,711,2017-09-12 21:10:56.601999872
routes,route,711,2017-09-12 21:11:02.366000128
route,routes,711,2017-09-12 21:11:20.884999936
routes,route,711,2017-09-12 21:11:23.680999936
route,routes,711,2017-09-12 21:11:57.292000000
routes,route,711,2017-09-12 21:12:00.703000064
route,personal,711,2017-09-12 21:12:41.529999872
personal,routes,711,2017-09-12 21:12:46.680999936
routes,coach,711,2017-09-12 21:12:52.088999936
coach,personal,711,2017-09-12 21:13:40.532000000
personal,coach,711,2017-09-12 21:14:36.100999936
coach,badges,711,2017-09-12 21:14:58.790000128
badges,exit,711,2017-09-12 21:14:58.790000128
coach,competition,712,2017-09-13 09:31:48.328999936
competition,coach,712,2017-09-13 09:31:57.660999936
coach,team,712,2017-09-13 09:32:00.881999872
team,exit,712,2017-09-13 09:32:00.881999872
coach,team,713,2017-09-14 09:27:47.940000000
team,competition,713,2017-09-14 09:28:00.923000064
competition,exit,713,2017-09-14 09:28:00.923000064
coach,exit,714,2017-09-14 10:01:58.791000064
coach,exit,715,2017-09-14 10:03:46.856999936
coach,competition,716,2017-09-14 11:04:51.131000064
competition,exit,716,2017-09-14 11:04:51.131000064
coach,exit,717,2017-09-14 12:02:22.057999872
coach,competition,718,2017-09-14 20:36:58.609999872
competition,team,718,2017-09-14 20:37:29.969999872
team,competition,718,2017-09-14 20:38:06.545999872
competition,team,718,2017-09-14 20:38:16.868999936
team,routes,718,2017-09-14 20:38:22.953999872
routes,personal,718,2017-09-14 20:38:26.632999936
personal,routes,718,2017-09-14 20:38:30.787000064
routes,badges,718,2017-09-14 20:38:34.368000000
badges,coach,718,2017-09-14 20:38:52.919000064
coach,exit,718,2017-09-14 20:38:52.919000064
coach,exit,719,2017-09-15 11:19:25.300999936
competition,exit,720,2017-09-15 14:47:23.592999936
coach,track,721,2017-09-15 17:34:37.636000000
track,exit,721,2017-09-15 17:34:37.636000000
coach,exit,722,2017-09-15 18:30:01.808000000
track,route,723,2017-09-15 21:06:39.974000128
route,track,723,2017-09-15 21:07:38.584999936
track,team,723,2017-09-15 21:08:13.464000000
team,competition,723,2017-09-15 21:08:13.467000064
competition,coach,723,2017-09-15 21:21:46.743000064
coach,exit,723,2017-09-15 21:21:46.743000064
coach,team,724,2017-09-16 17:23:48.500999936
team,competition,724,2017-09-16 17:24:04.296000000
competition,exit,724,2017-09-16 17:24:04.296000000
coach,competition,725,2017-09-17 07:38:42.528000000
competition,coach,725,2017-09-17 07:39:00.678000128
coach,team,725,2017-09-17 07:39:15.462000128
team,routes,725,2017-09-17 07:40:02.985999872
routes,route,725,2017-09-17 07:40:14.550000128
route,routes,725,2017-09-17 07:41:12.724999936
routes,badges,725,2017-09-17 07:41:18.822000128
badges,exit,725,2017-09-17 07:41:18.822000128
coach,competition,726,2017-09-19 05:31:33.727000064
competition,team,726,2017-09-19 05:31:39.571000064
team,track,726,2017-09-19 05:31:54.739000064
track,route,726,2017-09-19 05:47:46.579000064
route,track,726,2017-09-19 05:48:14.627000064
track,team,726,2017-09-19 05:48:25.484999936
team,routes,726,2017-09-19 05:48:35.428999936
routes,competition,726,2017-09-19 05:48:42.536999936
competition,exit,726,2017-09-19 05:48:42.536999936
coach,competition,727,2017-09-21 05:53:35.809999872
competition,exit,727,2017-09-21 05:53:35.809999872
coach,track,728,2017-09-24 13:45:02.839000064
track,competition,728,2017-09-24 13:45:12.769999872
competition,team,728,2017-09-24 13:45:23.599000064
team,personal,728,2017-09-24 13:45:55.571000064
personal,team,728,2017-09-24 13:46:01.628999936
team,exit,728,2017-09-24 13:46:01.628999936
coach,team,729,2017-09-24 20:39:00.257999872
team,personal,729,2017-09-24 20:39:19.379000064
personal,team,729,2017-09-24 20:39:24.740000000
team,competition,729,2017-09-24 20:39:29.476000000
competition,coach,729,2017-09-24 20:39:43.772999936
coach,badges,729,2017-09-24 20:39:49.096000000
badges,exit,729,2017-09-24 20:39:49.096000000
coach,exit,730,2017-09-25 07:32:06.116999936
coach,competition,731,2017-09-25 07:36:28.830000128
competition,track,731,2017-09-25 07:37:15.904999936
track,exit,731,2017-09-25 07:37:15.904999936
coach,exit,732,2017-09-08 21:04:01.225999872
coach,exit,733,2017-09-08 21:05:28.497999872
personal,track,734,2017-09-09 07:11:40.491000064
track,team,734,2017-09-09 07:11:47.500000000
team,routes,734,2017-09-09 07:12:33.627000064
routes,badges,734,2017-09-09 07:12:43.519000064
badges,coach,734,2017-09-09 07:13:08.263000064
coach,personal,734,2017-09-09 07:13:56.520000000
personal,coach,734,2017-09-09 07:13:59.479000064
coach,competition,734,2017-09-09 07:14:22.788999936
competition,team,734,2017-09-09 07:14:57.961999872
team,badges,734,2017-09-09 07:16:00.260999936
badges,exit,734,2017-09-09 07:16:00.260999936
coach,track,735,2017-09-09 09:41:32.704000000
track,route,735,2017-09-09 09:54:43.204999936
route,coach,735,2017-09-09 09:54:56.041999872
coach,track,735,2017-09-09 09:55:00.348000000
track,team,735,2017-09-09 09:55:03.352000000
team,competition,735,2017-09-09 09:55:45.148999936
competition,exit,735,2017-09-09 09:55:45.148999936
track,exit,736,2017-09-09 10:29:52.592000000
track,route,737,2017-09-09 10:41:53.532999936
route,personal,737,2017-09-09 10:41:56.628999936
personal,track,737,2017-09-09 10:41:58.483000064
track,team,737,2017-09-09 10:42:03.990000128
team,coach,737,2017-09-09 10:42:11.934000128
coach,competition,737,2017-09-09 10:42:20.752999936
competition,coach,737,2017-09-09 10:42:22.615000064
coach,routes,737,2017-09-09 10:42:26.310000128
routes,competition,737,2017-09-09 10:42:29.724000000
competition,team,737,2017-09-09 10:42:32.464999936
team,badges,737,2017-09-09 10:42:44.703000064
badges,exit,737,2017-09-09 10:42:44.703000064
badges,exit,738,2017-09-09 12:53:01.040000000
badges,team,739,2017-09-09 17:06:14.316000000
team,exit,739,2017-09-09 17:06:14.316000000
coach,routes,740,2017-09-09 21:07:34.463000064
routes,route,740,2017-09-09 21:07:36.488000000
route,routes,740,2017-09-09 21:07:56.620999936
routes,route,740,2017-09-09 21:07:57.822000128
route,routes,740,2017-09-09 21:08:06.951000064
routes,route,740,2017-09-09 21:08:08.159000064
route,routes,740,2017-09-09 21:08:14.385999872
routes,competition,740,2017-09-09 21:08:17.102000128
competition,badges,740,2017-09-09 21:08:22.588999936
badges,track,740,2017-09-09 21:13:55.542000128
track,personal,740,2017-09-09 21:13:59.499000064
personal,track,740,2017-09-09 21:14:03.784999936
track,team,740,2017-09-09 21:14:07.329999872
team,coach,740,2017-09-09 21:14:25.099000064
coach,competition,740,2017-09-09 21:14:49.499000064
competition,coach,740,2017-09-09 21:14:54.329999872
coach,routes,740,2017-09-09 21:14:58.569999872
routes,route,740,2017-09-09 21:15:00.358000128
route,routes,740,2017-09-09 21:16:14.430000128
routes,route,740,2017-09-09 21:16:15.576999936
route,routes,740,2017-09-09 21:16:45.985999872
routes,exit,740,2017-09-09 21:16:45.985999872
coach,exit,741,2017-09-10 21:09:40.467000064
coach,team,742,2017-09-11 10:06:14.998000128
team,competition,742,2017-09-11 10:06:59.991000064
competition,exit,742,2017-09-11 10:06:59.991000064
team,competition,743,2017-09-11 18:38:45.985999872
competition,coach,743,2017-09-11 18:38:54.240999936
coach,badges,743,2017-09-11 18:38:58.449999872
